#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP099547.1,990614,991066,-,,,NG665_RS04355,WP_252672451.1,150,FHA domain-containing protein
chromosome,NZ_CP099547.1,991145,993676,-,,pepN,NG665_RS04360,WP_252672452.1,843,aminopeptidase N
chromosome,NZ_CP099547.1,994284,994475,-,,,NG665_RS04370,WP_252672453.1,63,hypothetical protein
chromosome,NZ_CP099547.1,994880,995101,+,,,NG665_RS04375,WP_252672454.1,73,hypothetical protein
chromosome,NZ_CP099547.1,995183,995800,-,,,NG665_RS04380,WP_252672455.1,205,hypothetical protein
chromosome,NZ_CP099547.1,995924,997435,-,,der,NG665_RS04385,WP_252672456.1,503,ribosome biogenesis GTPase Der
chromosome,NZ_CP099547.1,997432,998130,-,,cmk,NG665_RS04390,WP_252674085.1,232,(d)CMP kinase
chromosome,NZ_CP099547.1,998130,998885,-,,,NG665_RS04395,WP_252672457.1,251,rRNA pseudouridine synthase
chromosome,NZ_CP099547.1,998882,999445,-,,scpB,NG665_RS04400,WP_252672458.1,187,SMC-Scp complex subunit ScpB
chromosome,NZ_CP099547.1,999438,1000256,-,,,NG665_RS04405,WP_252672459.1,272,segregation/condensation protein A
chromosome,NZ_CP099547.1,1000266,1001120,-,,,NG665_RS04410,WP_252672460.1,284,ParA family protein
chromosome,NZ_CP099547.1,1001141,1002073,-,,xerD,NG665_RS04415,WP_252672461.1,310,site-specific tyrosine recombinase XerD
chromosome,NZ_CP099547.1,1002172,1004271,+,,tkt,NG665_RS04420,WP_252674086.1,699,transketolase
chromosome,NZ_CP099547.1,1004524,1004769,-,,secG,NG665_RS04425,WP_252672462.1,81,preprotein translocase subunit SecG
chromosome,NZ_CP099547.1,1004892,1005671,-,,tpiA,NG665_RS04430,WP_252672463.1,259,triose-phosphate isomerase
chromosome,NZ_CP099547.1,1005677,1006870,-,,,NG665_RS04435,WP_252672464.1,397,phosphoglycerate kinase
chromosome,NZ_CP099547.1,1007008,1008015,-,,gap,NG665_RS04440,WP_252672465.1,335,type I glyceraldehyde-3-phosphate dehydrogenase
chromosome,NZ_CP099547.1,1008231,1009223,-,,whiA,NG665_RS04445,WP_252672466.1,330,DNA-binding protein WhiA
chromosome,NZ_CP099547.1,1009458,1010393,-,,rapZ,NG665_RS04450,WP_252672467.1,311,RNase adapter RapZ
chromosome,NZ_CP099547.1,1010410,1012380,-,,uvrC,NG665_RS04455,WP_252672468.1,656,excinuclease ABC subunit UvrC
chromosome,NZ_CP099547.1,1012383,1015247,-,,uvrA,NG665_RS04460,WP_252672469.1,954,excinuclease ABC subunit UvrA
chromosome,NZ_CP099547.1,1015322,1015600,+,,,NG665_RS04465,WP_252672470.1,92,YciI family protein
chromosome,NZ_CP099547.1,1015591,1016556,+,,,NG665_RS04470,WP_252672471.1,321,bile acid:sodium symporter
chromosome,NZ_CP099547.1,1016803,1017846,-,,,NG665_RS04475,WP_252674087.1,347,TerC/Alx family metal homeostasis membrane protein
chromosome,NZ_CP099547.1,1018103,1020154,-,,uvrB,NG665_RS04480,WP_252672472.1,683,excinuclease ABC subunit UvrB
chromosome,NZ_CP099547.1,1020309,1021562,-,,,NG665_RS04485,WP_252672473.1,417,MFS transporter
chromosome,NZ_CP099547.1,1021681,1022526,-,,coaE,NG665_RS04490,WP_252672474.1,281,dephospho-CoA kinase
chromosome,NZ_CP099547.1,1022791,1024263,-,,rpsA,NG665_RS04495,WP_252672475.1,490,30S ribosomal protein S1
chromosome,NZ_CP099547.1,1024434,1025222,+,,,NG665_RS04500,WP_252672476.1,262,class I SAM-dependent methyltransferase
chromosome,NZ_CP099547.1,1025234,1027945,-,,polA,NG665_RS04505,WP_252672477.1,903,DNA polymerase I
chromosome,NZ_CP099547.1,1028000,1028401,+,,,NG665_RS04510,WP_252672478.1,133,PaaI family thioesterase
chromosome,NZ_CP099547.1,1028379,1028996,-,,,NG665_RS04515,WP_252674088.1,205,response regulator
chromosome,NZ_CP099547.1,1029256,1030674,-,,pyk,NG665_RS04525,WP_252672479.1,472,pyruvate kinase
chromosome,NZ_CP099547.1,1030685,1031548,-,,lgt,NG665_RS04530,WP_252672480.1,287,prolipoprotein diacylglyceryl transferase
chromosome,NZ_CP099547.1,1031592,1032461,-,,,NG665_RS04535,WP_252672481.1,289,hypothetical protein
chromosome,NZ_CP099547.1,1032454,1033830,-,,,NG665_RS04540,WP_252672482.1,458,proteasome accessory factor PafA2 family protein
chromosome,NZ_CP099547.1,1033827,1034006,-,,,NG665_RS04545,WP_252672483.1,59,ubiquitin-like protein Pup
chromosome,NZ_CP099547.1,1034003,1035547,-,,dop,NG665_RS04550,WP_252672484.1,514,depupylase/deamidase Dop
chromosome,NZ_CP099547.1,1035555,1037081,-,,arc,NG665_RS04555,WP_252672485.1,508,proteasome ATPase
chromosome,NZ_CP099547.1,1037091,1038200,-,,,NG665_RS04560,WP_252672486.1,369,tRNA (adenine-N1)-methyltransferase
chromosome,NZ_CP099547.1,1038329,1039204,+,,,NG665_RS04565,WP_252672487.1,291,PD-(D/E)XK nuclease family protein
chromosome,NZ_CP099547.1,1039137,1039802,-,,,NG665_RS04570,WP_252672488.1,221,HAD family phosphatase
chromosome,NZ_CP099547.1,1039814,1040656,-,,,NG665_RS04575,WP_252672489.1,280,undecaprenyl-diphosphate phosphatase
chromosome,NZ_CP099547.1,1040703,1041644,+,,,NG665_RS04580,WP_252672490.1,313,aldo/keto reductase
chromosome,NZ_CP099547.1,1041665,1042000,-,,,NG665_RS04585,WP_252672491.1,111,DNA primase
chromosome,NZ_CP099547.1,1042038,1042931,-,,,NG665_RS04590,WP_252672492.1,297,shikimate dehydrogenase
chromosome,NZ_CP099547.1,1043838,1044470,-,,,NG665_RS04605,WP_252672493.1,210,hypothetical protein
chromosome,NZ_CP099547.1,1044467,1044928,-,,,NG665_RS04610,WP_252672494.1,153,hypothetical protein
chromosome,NZ_CP099547.1,1044998,1048165,-,,,NG665_RS04615,WP_252672495.1,1055,error-prone DNA polymerase
chromosome,NZ_CP099547.1,1048158,1049714,-,,,NG665_RS04620,WP_252672496.1,518,hypothetical protein
chromosome,NZ_CP099547.1,1049711,1050352,-,,,NG665_RS04625,WP_252672497.1,213,hypothetical protein
chromosome,NZ_CP099547.1,1050439,1050915,+,,,NG665_RS04630,WP_252672498.1,158,tRNA (cytidine(34)-2\\'-O)-methyltransferase
chromosome,NZ_CP099547.1,1051004,1051303,+,,,NG665_RS04635,WP_252672499.1,99,helix-turn-helix domain-containing protein
chromosome,NZ_CP099547.1,1051300,1052145,-,,,NG665_RS04640,WP_252672500.1,281,RNA methyltransferase
chromosome,NZ_CP099547.1,1052233,1053279,-,,,NG665_RS04645,WP_252672501.1,348,SPFH/Band 7/PHB domain protein
chromosome,NZ_CP099547.1,1053305,1053745,-,,,NG665_RS04650,WP_252672502.1,146,NfeD family protein
chromosome,NZ_CP099547.1,1053806,1054591,-,,,NG665_RS04655,WP_252672503.1,261,ABC transporter ATP-binding protein
chromosome,NZ_CP099547.1,1054630,1055853,-,,glgA,NG665_RS04660,WP_252672504.1,407,glycogen synthase
chromosome,NZ_CP099547.1,1056038,1057297,+,,glgC,NG665_RS04665,WP_252672505.1,419,glucose-1-phosphate adenylyltransferase
chromosome,NZ_CP099547.1,1057386,1057877,-,,,NG665_RS04670,WP_252672506.1,163,histidine phosphatase family protein
chromosome,NZ_CP099547.1,1057881,1059494,-,,,NG665_RS04675,WP_252672507.1,537,ATP-binding cassette domain-containing protein
chromosome,NZ_CP099547.1,1059735,1060052,-,,,NG665_RS04680,WP_252672508.1,105,metal-sulfur cluster assembly factor
chromosome,NZ_CP099547.1,1060108,1060569,-,,,NG665_RS04685,WP_252672509.1,153,SUF system NifU family Fe-S cluster assembly protein
chromosome,NZ_CP099547.1,1060566,1061840,-,,,NG665_RS04690,WP_252672510.1,424,SufS family cysteine desulfurase
chromosome,NZ_CP099547.1,1061844,1062593,-,,sufC,NG665_RS04695,WP_252672511.1,249,Fe-S cluster assembly ATPase SufC
chromosome,NZ_CP099547.1,1062629,1062952,-,,,NG665_RS04700,WP_252672512.1,107,non-heme iron oxygenase ferredoxin subunit
chromosome,NZ_CP099547.1,1062945,1064075,-,,sufD,NG665_RS04705,WP_252672513.1,376,Fe-S cluster assembly protein SufD
chromosome,NZ_CP099547.1,1064075,1065514,-,,sufB,NG665_RS04710,WP_252672514.1,479,Fe-S cluster assembly protein SufB
chromosome,NZ_CP099547.1,1065511,1066242,-,,,NG665_RS04715,WP_252672515.1,243,HTH domain-containing protein
chromosome,NZ_CP099547.1,1066375,1066986,-,,,NG665_RS04720,WP_252672516.1,203,NUDIX hydrolase
chromosome,NZ_CP099547.1,1066983,1068554,-,,,NG665_RS04725,WP_252672517.1,523,MATE family efflux transporter
chromosome,NZ_CP099547.1,1068564,1069379,-,,,NG665_RS04730,WP_252672518.1,271,hypothetical protein
chromosome,NZ_CP099547.1,1069376,1070416,-,,,NG665_RS04735,WP_252672519.1,346,copper transporter
chromosome,NZ_CP099547.1,1070426,1071604,-,,steA,NG665_RS04740,WP_252672520.1,392,putative cytokinetic ring protein SteA
chromosome,NZ_CP099547.1,1071612,1073306,-,,recN,NG665_RS04745,WP_252672521.1,564,DNA repair protein RecN
chromosome,NZ_CP099547.1,1073299,1074186,-,,,NG665_RS04750,WP_252672522.1,295,NAD kinase
chromosome,NZ_CP099547.1,1074218,1075057,-,,,NG665_RS04755,WP_252672523.1,279,TlyA family RNA methyltransferase
chromosome,NZ_CP099547.1,1075066,1075236,-,,,NG665_RS04760,WP_252672524.1,56,hypothetical protein
chromosome,NZ_CP099547.1,1075241,1076257,-,,,NG665_RS04765,WP_252672525.1,338,HAD-IIA family hydrolase
chromosome,NZ_CP099547.1,1076250,1077164,-,,,NG665_RS04770,WP_252672526.1,304,hypothetical protein
chromosome,NZ_CP099547.1,1077161,1078108,-,,,NG665_RS04775,WP_252672527.1,315,hypothetical protein
chromosome,NZ_CP099547.1,1084161,1084736,+,,,NG665_RS04795,WP_252672528.1,191,TMEM175 family protein
chromosome,NZ_CP099547.1,1084858,1085718,+,,,NG665_RS04800,WP_252672529.1,286,DUF1295 domain-containing protein
chromosome,NZ_CP099547.1,1085747,1087585,-,,,NG665_RS04805,WP_252672530.1,612,AMP-dependent synthetase/ligase
chromosome,NZ_CP099547.1,1087776,1089035,-,,tyrS,NG665_RS04810,WP_252672531.1,419,tyrosine--tRNA ligase
chromosome,NZ_CP099547.1,1089246,1090634,+,,,NG665_RS04815,WP_252672532.1,462,hypothetical protein
chromosome,NZ_CP099547.1,1090757,1091500,-,,,NG665_RS04820,WP_252672533.1,247,NADPH-dependent oxidoreductase
chromosome,NZ_CP099547.1,1091497,1092003,-,,,NG665_RS04825,WP_252672534.1,168,arginine repressor
chromosome,NZ_CP099547.1,1092000,1093148,-,,,NG665_RS04830,WP_252672535.1,382,aminotransferase class III-fold pyridoxal phosphate-dependent enzyme
chromosome,NZ_CP099547.1,1093240,1094019,-,,,NG665_RS04835,WP_252672536.1,259,SDR family oxidoreductase
chromosome,NZ_CP099547.1,1094126,1096708,-,,pheT,NG665_RS04840,WP_252672537.1,860,phenylalanine--tRNA ligase subunit beta
chromosome,NZ_CP099547.1,1096708,1097790,-,,pheS,NG665_RS04845,WP_252672538.1,360,phenylalanine--tRNA ligase subunit alpha
chromosome,NZ_CP099547.1,1098053,1098403,+,,,NG665_RS04850,WP_252672539.1,116,hypothetical protein
chromosome,NZ_CP099547.1,1098627,1099544,-,,,NG665_RS04855,WP_252672540.1,305,dihydrodipicolinate synthase family protein
chromosome,NZ_CP099547.1,1099556,1100365,-,,,NG665_RS04860,WP_252672541.1,269,ATP-binding cassette domain-containing protein
chromosome,NZ_CP099547.1,1100362,1102401,-,,,NG665_RS04865,WP_252672542.1,679,dipeptide/oligopeptide/nickel ABC transporter permease/ATP-binding protein
chromosome,NZ_CP099547.1,1102404,1103354,-,,,NG665_RS04870,WP_252672543.1,316,ABC transporter permease
chromosome,NZ_CP099547.1,1103447,1105021,-,,,NG665_RS04875,WP_252672544.1,524,ABC transporter substrate-binding protein
chromosome,NZ_CP099547.1,1105169,1106044,-,,,NG665_RS04880,WP_252672545.1,291,RNA methyltransferase
chromosome,NZ_CP099547.1,1106126,1106506,-,,rplT,NG665_RS04885,WP_252672546.1,126,50S ribosomal protein L20
chromosome,NZ_CP099547.1,1106534,1106728,-,,rpmI,NG665_RS04890,WP_013170184.1,64,MULTISPECIES: 50S ribosomal protein L35
chromosome,NZ_CP099547.1,1106820,1107428,-,,infC,NG665_RS04895,WP_252672547.1,202,translation initiation factor IF-3
chromosome,NZ_CP099547.1,1107691,1108410,-,,,NG665_RS04900,WP_252672548.1,239,SseB family protein
chromosome,NZ_CP099547.1,1108403,1109023,-,,,NG665_RS04905,WP_252672549.1,206,hypothetical protein
chromosome,NZ_CP099547.1,1109160,1109924,+,,,NG665_RS04910,WP_252672550.1,254,VIT family protein
chromosome,NZ_CP099547.1,1110006,1110809,-,,,NG665_RS04915,WP_252672551.1,267,isoprenyl transferase
chromosome,NZ_CP099547.1,1110816,1111544,-,,recO,NG665_RS04920,WP_252672552.1,242,DNA repair protein RecO
chromosome,NZ_CP099547.1,1111552,1112484,-,,era,NG665_RS04925,WP_252672553.1,310,GTPase Era
chromosome,NZ_CP099547.1,1112477,1113742,-,,,NG665_RS04930,WP_252672554.1,421,hemolysin family protein
chromosome,NZ_CP099547.1,1113748,1114260,-,,ybeY,NG665_RS04935,WP_252672555.1,170,rRNA maturation RNase YbeY
chromosome,NZ_CP099547.1,1114253,1115218,-,,,NG665_RS04940,WP_252672556.1,321,PhoH family protein
chromosome,NZ_CP099547.1,1115229,1115972,-,,,NG665_RS04945,WP_252672557.1,247,16S rRNA (uracil(1498)-N(3))-methyltransferase
chromosome,NZ_CP099547.1,1115972,1117105,-,,dnaJ,NG665_RS04950,WP_252672558.1,377,molecular chaperone DnaJ
chromosome,NZ_CP099547.1,1117144,1118172,-,,hrcA,NG665_RS04955,WP_252672559.1,342,heat-inducible transcriptional repressor HrcA
chromosome,NZ_CP099547.1,1118473,1119339,+,,,NG665_RS04960,WP_252672560.1,288,DUF3097 domain-containing protein
chromosome,NZ_CP099547.1,1119387,1120004,-,,,NG665_RS04965,WP_252672561.1,205,hypothetical protein
chromosome,NZ_CP099547.1,1120305,1121495,-,,hemW,NG665_RS04970,WP_252672562.1,396,radical SAM family heme chaperone HemW
chromosome,NZ_CP099547.1,1121492,1122310,-,,trmB,NG665_RS04975,WP_252672563.1,272,tRNA (guanosine(46)-N7)-methyltransferase TrmB
chromosome,NZ_CP099547.1,1122307,1124166,-,,lepA,NG665_RS04980,WP_252672564.1,619,translation elongation factor 4
chromosome,NZ_CP099547.1,1124244,1124843,+,,,NG665_RS04985,WP_252672565.1,199,hypothetical protein
chromosome,NZ_CP099547.1,1124912,1125412,+,,,NG665_RS04990,WP_252672566.1,166,PH domain-containing protein
chromosome,NZ_CP099547.1,1125415,1126008,+,,,NG665_RS04995,WP_252672567.1,197,type II toxin-antitoxin system PemK/MazF family toxin
chromosome,NZ_CP099547.1,1126230,1126493,+,,rpsT,NG665_RS05000,WP_252672568.1,87,30S ribosomal protein S20
chromosome,NZ_CP099547.1,1126664,1127626,-,,holA,NG665_RS05005,WP_252672569.1,320,DNA polymerase III subunit delta
chromosome,NZ_CP099547.1,1127631,1129067,-,,,NG665_RS05010,WP_252672570.1,478,ComEC/Rec2 family competence protein
chromosome,NZ_CP099547.1,1129070,1129951,-,,,NG665_RS05015,WP_252672571.1,293,helix-hairpin-helix domain-containing protein
chromosome,NZ_CP099547.1,1130085,1131935,+,,,NG665_RS05020,WP_252672572.1,616,DUF853 domain-containing protein
chromosome,NZ_CP099547.1,1132042,1133004,-,,,NG665_RS05025,WP_252674089.1,320,aldose 1-epimerase
chromosome,NZ_CP099547.1,1133094,1133234,+,,,NG665_RS05030,WP_252672573.1,46,hypothetical protein
chromosome,NZ_CP099547.1,1133218,1136094,-,,leuS,NG665_RS05035,WP_252672574.1,958,leucine--tRNA ligase
chromosome,NZ_CP099547.1,1136226,1136663,+,,,NG665_RS05040,WP_252672575.1,145,HIT family protein
chromosome,NZ_CP099547.1,1136704,1137384,-,,,NG665_RS05045,WP_252672576.1,226,vitamin K epoxide reductase family protein
chromosome,NZ_CP099547.1,1137368,1138144,-,,,NG665_RS05050,WP_252672577.1,258,HAD-IIB family hydrolase
chromosome,NZ_CP099547.1,1138235,1139500,+,,,NG665_RS05055,WP_252672578.1,421,AI-2E family transporter
chromosome,NZ_CP099547.1,1139569,1140276,+,,,NG665_RS05060,WP_252672579.1,235,purine-nucleoside phosphorylase
chromosome,NZ_CP099547.1,1140793,1141782,+,,,NG665_RS05065,WP_252672580.1,329,ATP-binding cassette domain-containing protein
chromosome,NZ_CP099547.1,1141779,1142510,+,,,NG665_RS05070,WP_252672581.1,243,ABC transporter permease subunit
chromosome,NZ_CP099547.1,1142623,1143450,+,,,NG665_RS05075,WP_252672582.1,275,MetQ/NlpA family ABC transporter substrate-binding protein
chromosome,NZ_CP099547.1,1143569,1147078,-,,,NG665_RS05080,WP_252672583.1,1169,bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase
chromosome,NZ_CP099547.1,1147231,1148805,+,,putP,NG665_RS05085,WP_252672584.1,524,sodium/proline symporter PutP
chromosome,NZ_CP099547.1,1148831,1149478,-,,,NG665_RS05090,WP_252672585.1,215,pyroglutamyl-peptidase I
chromosome,NZ_CP099547.1,1149577,1154976,-,,,NG665_RS05095,WP_252672586.1,1799,S8 family serine peptidase
chromosome,NZ_CP099547.1,1155237,1155863,+,,,NG665_RS05100,WP_252672587.1,208,DUF998 domain-containing protein
chromosome,NZ_CP099547.1,1155826,1156482,+,,,NG665_RS05105,WP_252672588.1,218,alpha/beta hydrolase
chromosome,NZ_CP099547.1,1156466,1159663,-,,lysX,NG665_RS05110,WP_252672589.1,1065,bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX
chromosome,NZ_CP099547.1,1159697,1160779,-,,pyrB,NG665_RS05115,WP_252672590.1,360,aspartate carbamoyltransferase
chromosome,NZ_CP099547.1,1160782,1161426,-,,pyrE,NG665_RS05120,WP_252672591.1,214,orotate phosphoribosyltransferase
chromosome,NZ_CP099547.1,1161423,1162121,-,,pyrF,NG665_RS05125,WP_252672592.1,232,orotidine-5\\'-phosphate decarboxylase
chromosome,NZ_CP099547.1,1162118,1163050,-,,,NG665_RS05130,WP_252672593.1,310,dihydroorotate dehydrogenase
chromosome,NZ_CP099547.1,1163047,1163811,-,,,NG665_RS05135,WP_252672594.1,254,dihydroorotate dehydrogenase electron transfer subunit
chromosome,NZ_CP099547.1,1163816,1167007,-,,carB,NG665_RS05140,WP_252672595.1,1063,carbamoyl-phosphate synthase large subunit
chromosome,NZ_CP099547.1,1167034,1168527,-,,,NG665_RS05145,WP_252672596.1,497,dihydroorotase
chromosome,NZ_CP099547.1,1168687,1169622,-,,,NG665_RS05150,WP_252672597.1,311,hypothetical protein
chromosome,NZ_CP099547.1,1169715,1171298,-,,,NG665_RS05155,WP_252672598.1,527,Na+/H+ antiporter NhaC family protein
chromosome,NZ_CP099547.1,1171473,1171718,+,,,NG665_RS05160,WP_204423266.1,81,MULTISPECIES: type B 50S ribosomal protein L31
chromosome,NZ_CP099547.1,1171728,1172660,-,,,NG665_RS05165,WP_252672599.1,310,alpha/beta hydrolase fold domain-containing protein
chromosome,NZ_CP099547.1,1172723,1173073,-,,,NG665_RS05170,WP_252672600.1,116,CrcB family protein
chromosome,NZ_CP099547.1,1173070,1173456,-,,,NG665_RS05175,WP_252672601.1,128,CrcB family protein
chromosome,NZ_CP099547.1,1173456,1174472,-,,,NG665_RS05180,WP_252672602.1,338,hypothetical protein
chromosome,NZ_CP099547.1,1174647,1175096,+,,,NG665_RS05185,WP_252672603.1,149,LytTR family transcriptional regulator
chromosome,NZ_CP099547.1,1175130,1175879,+,,,NG665_RS05190,WP_252672604.1,249,DUF3021 family protein
chromosome,NZ_CP099547.1,1175964,1177022,-,,,NG665_RS05195,WP_252672605.1,352,hypothetical protein
chromosome,NZ_CP099547.1,1177294,1179720,+,,,NG665_RS05200,WP_252672606.1,808,fibronectin type III domain-containing protein
chromosome,NZ_CP099547.1,1179994,1180455,+,,,NG665_RS05205,WP_252672607.1,153,DUF1440 domain-containing protein
chromosome,NZ_CP099547.1,1180521,1181222,+,,,NG665_RS05210,WP_252672608.1,233,Crp/Fnr family transcriptional regulator
chromosome,NZ_CP099547.1,1181215,1181583,+,,,NG665_RS05215,WP_252672609.1,122,hypothetical protein
chromosome,NZ_CP099547.1,1181673,1182437,-,,,NG665_RS05220,WP_252672610.1,254,ABC transporter ATP-binding protein
chromosome,NZ_CP099547.1,1182434,1183885,-,,,NG665_RS05225,WP_252672611.1,483,ABC transporter permease/substrate-binding protein
chromosome,NZ_CP099547.1,1184237,1185925,+,,,NG665_RS05230,WP_252672612.1,562,SulP family inorganic anion transporter
chromosome,NZ_CP099547.1,1186126,1187964,+,,,NG665_RS05235,WP_252672613.1,612,chloride channel protein
chromosome,NZ_CP099547.1,1188226,1189137,+,,,NG665_RS05240,WP_252672614.1,303,transporter substrate-binding domain-containing protein
chromosome,NZ_CP099547.1,1189138,1189797,+,,,NG665_RS05245,WP_252672615.1,219,amino acid ABC transporter permease
chromosome,NZ_CP099547.1,1189778,1190485,+,,,NG665_RS05250,WP_252672616.1,235,amino acid ABC transporter permease
chromosome,NZ_CP099547.1,1190496,1191272,+,,,NG665_RS05255,WP_252672618.1,258,amino acid ABC transporter ATP-binding protein
chromosome,NZ_CP099547.1,1191723,1192478,+,,,NG665_RS05260,WP_252672620.1,251,SIP domain-containing protein
chromosome,NZ_CP099547.1,1192596,1193258,-,,rsgA,NG665_RS05265,WP_252672621.1,220,ribosome small subunit-dependent GTPase A
chromosome,NZ_CP099547.1,1193340,1194278,-,,,NG665_RS05270,WP_252672623.1,312,phage portal protein
chromosome,NZ_CP099547.1,1194312,1195121,+,,,NG665_RS05275,WP_252672625.1,269,hypothetical protein
chromosome,NZ_CP099547.1,1195116,1196720,-,,,NG665_RS05280,WP_252672626.1,534,terminase large subunit
chromosome,NZ_CP099547.1,1196792,1196986,-,,,NG665_RS05285,WP_252672627.1,64,hypothetical protein
chromosome,NZ_CP099547.1,1196983,1197165,-,,,NG665_RS05290,WP_252672629.1,60,hypothetical protein
chromosome,NZ_CP099547.1,1197267,1198517,-,,,NG665_RS05295,WP_252672630.1,416,site-specific DNA-methyltransferase
chromosome,NZ_CP099547.1,1199757,1200329,-,,,NG665_RS05305,WP_252672631.1,190,P27 family phage terminase small subunit
chromosome,NZ_CP099547.1,1200422,1201330,+,,,NG665_RS05310,WP_252672632.1,302,hypothetical protein
chromosome,NZ_CP099547.1,1201473,1201811,-,,,NG665_RS05315,WP_252672633.1,112,SH3 domain-containing protein
chromosome,NZ_CP099547.1,1201851,1202228,-,,,NG665_RS05320,WP_252672634.1,125,HNH endonuclease
chromosome,NZ_CP099547.1,1202604,1203914,+,,,NG665_RS05325,WP_252672635.1,436,ISL3 family transposase
chromosome,NZ_CP099547.1,1203966,1204145,-,,,NG665_RS05330,WP_252672636.1,59,hypothetical protein
chromosome,NZ_CP099547.1,1204856,1205590,+,,,NG665_RS05340,WP_252672637.1,244,HNH endonuclease family protein
chromosome,NZ_CP099547.1,1205629,1206975,-,,,NG665_RS05345,WP_252672638.1,448,LssY C-terminal domain-containing protein
chromosome,NZ_CP099547.1,1207926,1209236,+,,,NG665_RS05350,WP_252672639.1,436,ISL3 family transposase
chromosome,NZ_CP099547.1,1209469,1209636,-,,,NG665_RS05355,WP_252672641.1,55,hypothetical protein
chromosome,NZ_CP099547.1,1209825,1210481,-,,,NG665_RS05365,WP_252672642.1,218,histidine phosphatase family protein
chromosome,NZ_CP099547.1,1210491,1210961,-,,rsfS,NG665_RS05370,WP_252672643.1,156,ribosome silencing factor
chromosome,NZ_CP099547.1,1211017,1212138,-,,,NG665_RS05375,WP_252672644.1,373,hypothetical protein
chromosome,NZ_CP099547.1,1212131,1212871,-,,nadD,NG665_RS05380,WP_252672646.1,246,nicotinate-nucleotide adenylyltransferase
chromosome,NZ_CP099547.1,1213040,1213405,+,,trxA,NG665_RS05385,WP_252672647.1,121,thioredoxin
chromosome,NZ_CP099547.1,1213750,1214700,-,,,NG665_RS05390,WP_252672648.1,316,hypothetical protein
chromosome,NZ_CP099547.1,1215067,1216596,-,,obgE,NG665_RS05395,WP_252672649.1,509,GTPase ObgE
chromosome,NZ_CP099547.1,1216694,1216951,-,,rpmA,NG665_RS05400,WP_252672650.1,85,50S ribosomal protein L27
chromosome,NZ_CP099547.1,1217002,1217307,-,,rplU,NG665_RS05405,WP_252672651.1,101,50S ribosomal protein L21
chromosome,NZ_CP099547.1,1217464,1220052,-,,,NG665_RS05410,WP_252672654.1,862,Rne/Rng family ribonuclease
chromosome,NZ_CP099547.1,1220554,1222053,+,,,NG665_RS05415,WP_252672656.1,499,cytochrome ubiquinol oxidase subunit I
chromosome,NZ_CP099547.1,1222071,1223210,+,,cydB,NG665_RS05420,WP_252672657.1,379,cytochrome d ubiquinol oxidase subunit II
chromosome,NZ_CP099547.1,1223541,1225202,+,,cydD,NG665_RS05425,WP_252672658.1,553,thiol reductant ABC exporter subunit CydD
chromosome,NZ_CP099547.1,1225199,1226959,+,,cydC,NG665_RS05430,WP_252672659.1,586,thiol reductant ABC exporter subunit CydC
chromosome,NZ_CP099547.1,1226964,1228604,+,,,NG665_RS05435,WP_252672660.1,546,GAF domain-containing protein
chromosome,NZ_CP099547.1,1228643,1229266,-,,,NG665_RS05440,WP_252674090.1,207,response regulator transcription factor
chromosome,NZ_CP099547.1,1229307,1230161,-,,mutM,NG665_RS05445,WP_252672661.1,284,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
chromosome,NZ_CP099547.1,1230176,1230883,-,,rnc,NG665_RS05450,WP_252672662.1,235,ribonuclease III
chromosome,NZ_CP099547.1,1230883,1231434,-,,,NG665_RS05455,WP_252672663.1,183,DUF177 domain-containing protein
chromosome,NZ_CP099547.1,1231535,1232041,-,,,NG665_RS05460,WP_252672665.1,168,hypothetical protein
chromosome,NZ_CP099547.1,1232038,1232514,-,,coaD,NG665_RS05465,WP_252672666.1,158,pantetheine-phosphate adenylyltransferase
chromosome,NZ_CP099547.1,1232524,1233081,-,,rsmD,NG665_RS05470,WP_252672668.1,185,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
chromosome,NZ_CP099547.1,1233090,1235351,-,,,NG665_RS05475,WP_252672669.1,753,ATP-dependent DNA helicase RecG
chromosome,NZ_CP099547.1,1235582,1235773,+,,rpmB,NG665_RS05480,WP_091280916.1,63,MULTISPECIES: 50S ribosomal protein L28
chromosome,NZ_CP099547.1,1235867,1236856,-,,thiL,NG665_RS05485,WP_252672670.1,329,thiamine-phosphate kinase
chromosome,NZ_CP099547.1,1236853,1237971,-,,,NG665_RS05490,WP_252672672.1,372,D-alanine--D-alanine ligase
chromosome,NZ_CP099547.1,1238033,1239355,-,,murA,NG665_RS05495,WP_252672673.1,440,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chromosome,NZ_CP099547.1,1239559,1240281,+,,,NG665_RS05500,WP_252672674.1,240,IclR family transcriptional regulator
chromosome,NZ_CP099547.1,1240302,1241435,+,,,NG665_RS05505,WP_252672675.1,377,glycosyltransferase family 4 protein
chromosome,NZ_CP099547.1,1241581,1243593,+,,,NG665_RS05510,WP_252672676.1,670,M3 family metallopeptidase
