#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP070228.1,1016915,1017901,-,,,JTE88_RS04520,WP_204425760.1,328,TerC/Alx family metal homeostasis membrane protein
chromosome,NZ_CP070228.1,1018162,1020213,-,,uvrB,JTE88_RS04525,WP_204422990.1,683,excinuclease ABC subunit UvrB
chromosome,NZ_CP070228.1,1020368,1021621,-,,,JTE88_RS04530,WP_204422993.1,417,MFS transporter
chromosome,NZ_CP070228.1,1021738,1022583,-,,coaE,JTE88_RS04535,WP_204422998.1,281,dephospho-CoA kinase
chromosome,NZ_CP070228.1,1022695,1023777,-,,,JTE88_RS04540,WP_204422999.1,360,ABC transporter permease
chromosome,NZ_CP070228.1,1023774,1024418,-,,,JTE88_RS04545,WP_239519479.1,214,ATP-binding cassette domain-containing protein
chromosome,NZ_CP070228.1,1024411,1025421,-,,,JTE88_RS04550,WP_204423001.1,336,peptidoglycan-binding protein
chromosome,NZ_CP070228.1,1025500,1025820,-,,,JTE88_RS04555,WP_204423003.1,106,hypothetical protein
chromosome,NZ_CP070228.1,1025918,1026661,+,,,JTE88_RS04560,WP_204423004.1,247,hypothetical protein
chromosome,NZ_CP070228.1,1026760,1028232,-,,rpsA,JTE88_RS04565,WP_204423006.1,490,30S ribosomal protein S1
chromosome,NZ_CP070228.1,1028403,1029191,+,,,JTE88_RS04570,WP_204423008.1,262,methyltransferase domain-containing protein
chromosome,NZ_CP070228.1,1029210,1031921,-,,polA,JTE88_RS04575,WP_204423010.1,903,DNA polymerase I
chromosome,NZ_CP070228.1,1031976,1032377,+,,,JTE88_RS04580,WP_204423012.1,133,PaaI family thioesterase
chromosome,NZ_CP070228.1,1032355,1032975,-,,,JTE88_RS04585,WP_239519586.1,206,response regulator
chromosome,NZ_CP070228.1,1033231,1034649,-,,pyk,JTE88_RS04595,WP_204423016.1,472,pyruvate kinase
chromosome,NZ_CP070228.1,1034660,1035523,-,,lgt,JTE88_RS04600,WP_204423018.1,287,prolipoprotein diacylglyceryl transferase
chromosome,NZ_CP070228.1,1035568,1036437,-,,,JTE88_RS04605,WP_204423020.1,289,hypothetical protein
chromosome,NZ_CP070228.1,1036430,1037806,-,,,JTE88_RS04610,WP_239519480.1,458,proteasome accessory factor PafA2 family protein
chromosome,NZ_CP070228.1,1037803,1037982,-,,,JTE88_RS04615,WP_204423022.1,59,ubiquitin-like protein Pup
chromosome,NZ_CP070228.1,1037982,1039526,-,,,JTE88_RS04620,WP_204423024.1,514,depupylase/deamidase Dop
chromosome,NZ_CP070228.1,1039534,1041060,-,,arc,JTE88_RS04625,WP_204423025.1,508,proteasome ATPase
chromosome,NZ_CP070228.1,1041070,1042179,-,,,JTE88_RS04630,WP_204423027.1,369,tRNA (adenine-N1)-methyltransferase
chromosome,NZ_CP070228.1,1042310,1043185,+,,,JTE88_RS04635,WP_204423028.1,291,PD-(D/E)XK nuclease family protein
chromosome,NZ_CP070228.1,1043118,1043783,-,,,JTE88_RS04640,WP_204423030.1,221,HAD family phosphatase
chromosome,NZ_CP070228.1,1043795,1044637,-,,,JTE88_RS04645,WP_204423031.1,280,undecaprenyl-diphosphate phosphatase
chromosome,NZ_CP070228.1,1044684,1045625,+,,,JTE88_RS04650,WP_204423033.1,313,aldo/keto reductase
chromosome,NZ_CP070228.1,1045698,1046045,-,,,JTE88_RS04655,WP_204423034.1,115,DNA primase
chromosome,NZ_CP070228.1,1046083,1046979,-,,,JTE88_RS04660,WP_204423035.1,298,shikimate dehydrogenase
chromosome,NZ_CP070228.1,1047925,1048479,-,,,JTE88_RS04675,WP_204423037.1,184,hypothetical protein
chromosome,NZ_CP070228.1,1048479,1048937,-,,,JTE88_RS04680,WP_204423038.1,152,hypothetical protein
chromosome,NZ_CP070228.1,1049007,1052171,-,,,JTE88_RS04685,WP_204423039.1,1054,error-prone DNA polymerase
chromosome,NZ_CP070228.1,1052168,1053721,-,,,JTE88_RS04690,WP_204423040.1,517,hypothetical protein
chromosome,NZ_CP070228.1,1053718,1054359,-,,,JTE88_RS04695,WP_204423041.1,213,hypothetical protein
chromosome,NZ_CP070228.1,1054445,1054921,+,,,JTE88_RS04700,WP_204423044.1,158,tRNA (cytidine(34)-2\\'-O)-methyltransferase
chromosome,NZ_CP070228.1,1055054,1055353,+,,,JTE88_RS04705,WP_204423045.1,99,helix-turn-helix domain-containing protein
chromosome,NZ_CP070228.1,1055356,1056201,-,,,JTE88_RS04710,WP_204423046.1,281,RNA methyltransferase
chromosome,NZ_CP070228.1,1056286,1057332,-,,,JTE88_RS04715,WP_204423047.1,348,SPFH/Band 7/PHB domain protein
chromosome,NZ_CP070228.1,1057358,1057777,-,,,JTE88_RS04720,WP_204423048.1,139,NfeD family protein
chromosome,NZ_CP070228.1,1057857,1058642,-,,,JTE88_RS04725,WP_204423050.1,261,ABC transporter ATP-binding protein
chromosome,NZ_CP070228.1,1058682,1059905,-,,glgA,JTE88_RS04730,WP_204423052.1,407,glycogen synthase
chromosome,NZ_CP070228.1,1060091,1061350,+,,,JTE88_RS04735,WP_204423054.1,419,glucose-1-phosphate adenylyltransferase
chromosome,NZ_CP070228.1,1061457,1061948,-,,,JTE88_RS04740,WP_204423056.1,163,histidine phosphatase family protein
chromosome,NZ_CP070228.1,1061952,1063565,-,,,JTE88_RS04745,WP_239519481.1,537,ATP-binding cassette domain-containing protein
chromosome,NZ_CP070228.1,1063681,1064574,+,,,JTE88_RS04750,WP_204423058.1,297,neutral zinc metallopeptidase
chromosome,NZ_CP070228.1,1064680,1064997,-,,,JTE88_RS04755,WP_204423059.1,105,metal-sulfur cluster assembly factor
chromosome,NZ_CP070228.1,1065078,1065539,-,,,JTE88_RS04760,WP_204423061.1,153,SUF system NifU family Fe-S cluster assembly protein
chromosome,NZ_CP070228.1,1065542,1066810,-,,,JTE88_RS04765,WP_204423062.1,422,SufS family cysteine desulfurase
chromosome,NZ_CP070228.1,1066814,1067563,-,,sufC,JTE88_RS04770,WP_204423063.1,249,Fe-S cluster assembly ATPase SufC
chromosome,NZ_CP070228.1,1067601,1067924,-,,,JTE88_RS04775,WP_204423065.1,107,non-heme iron oxygenase ferredoxin subunit
chromosome,NZ_CP070228.1,1067917,1069047,-,,sufD,JTE88_RS04780,WP_204423067.1,376,Fe-S cluster assembly protein SufD
chromosome,NZ_CP070228.1,1069047,1070486,-,,sufB,JTE88_RS04785,WP_204423069.1,479,Fe-S cluster assembly protein SufB
chromosome,NZ_CP070228.1,1070483,1071214,-,,,JTE88_RS04790,WP_204423071.1,243,HTH domain-containing protein
chromosome,NZ_CP070228.1,1071337,1071954,-,,,JTE88_RS04795,WP_204423073.1,205,NUDIX hydrolase
chromosome,NZ_CP070228.1,1071951,1073522,-,,,JTE88_RS04800,WP_204423075.1,523,MATE family efflux transporter
chromosome,NZ_CP070228.1,1073549,1074364,-,,,JTE88_RS04805,WP_204423077.1,271,"beta-carotene 15,15\\'-monooxygenase"
chromosome,NZ_CP070228.1,1074361,1075389,-,,,JTE88_RS04810,WP_204423079.1,342,copper transporter
chromosome,NZ_CP070228.1,1075399,1076577,-,,steA,JTE88_RS04815,WP_239519482.1,392,putative cytokinetic ring protein SteA
chromosome,NZ_CP070228.1,1076585,1078279,-,,recN,JTE88_RS04820,WP_204423083.1,564,DNA repair protein RecN
chromosome,NZ_CP070228.1,1078272,1079207,-,,,JTE88_RS04825,WP_204423084.1,311,NAD kinase
chromosome,NZ_CP070228.1,1079281,1080120,-,,,JTE88_RS04830,WP_204423086.1,279,TlyA family RNA methyltransferase
chromosome,NZ_CP070228.1,1080129,1080299,-,,,JTE88_RS04835,WP_204423088.1,56,hypothetical protein
chromosome,NZ_CP070228.1,1080309,1081319,-,,,JTE88_RS04840,WP_204423096.1,336,HAD-IIA family hydrolase
chromosome,NZ_CP070228.1,1081312,1082640,-,,,JTE88_RS04845,WP_204423098.1,442,hypothetical protein
chromosome,NZ_CP070228.1,1088507,1089085,+,,,JTE88_RS04865,WP_204423106.1,192,TMEM175 family protein
chromosome,NZ_CP070228.1,1089462,1089614,-,,,JTE88_RS04870,WP_204423108.1,50,hypothetical protein
chromosome,NZ_CP070228.1,1090435,1090701,-,,,JTE88_RS04880,WP_204423112.1,88,hypothetical protein
chromosome,NZ_CP070228.1,1091653,1092684,-,,,JTE88_RS04885,WP_204423114.1,343,DUF5692 family protein
chromosome,NZ_CP070228.1,1092757,1093764,-,,,JTE88_RS04890,WP_204425765.1,335,hypothetical protein
chromosome,NZ_CP070228.1,1093969,1095327,+,,,JTE88_RS04895,WP_204423116.1,452,DUF5692 family protein
chromosome,NZ_CP070228.1,1095489,1096748,-,,tyrS,JTE88_RS04900,WP_204423118.1,419,tyrosine--tRNA ligase
chromosome,NZ_CP070228.1,1096951,1098387,+,,,JTE88_RS04905,WP_239519483.1,478,hypothetical protein
chromosome,NZ_CP070228.1,1098480,1099226,-,,,JTE88_RS04910,WP_239519484.1,248,nitroreductase family protein
chromosome,NZ_CP070228.1,1099223,1099729,-,,argR,JTE88_RS04915,WP_204425768.1,168,arginine repressor
chromosome,NZ_CP070228.1,1099729,1100874,-,,,JTE88_RS04920,WP_204423120.1,381,aminotransferase class III-fold pyridoxal phosphate-dependent enzyme
chromosome,NZ_CP070228.1,1100958,1101746,-,,,JTE88_RS04925,WP_204423121.1,262,SDR family oxidoreductase
chromosome,NZ_CP070228.1,1101887,1104469,-,,pheT,JTE88_RS04930,WP_204423123.1,860,phenylalanine--tRNA ligase subunit beta
chromosome,NZ_CP070228.1,1104469,1105551,-,,pheS,JTE88_RS04935,WP_204423124.1,360,phenylalanine--tRNA ligase subunit alpha
chromosome,NZ_CP070228.1,1105781,1106131,+,,,JTE88_RS04940,WP_204423126.1,116,hypothetical protein
chromosome,NZ_CP070228.1,1106365,1107282,-,,,JTE88_RS04945,WP_204423128.1,305,dihydrodipicolinate synthase family protein
chromosome,NZ_CP070228.1,1107294,1108103,-,,,JTE88_RS04950,WP_204423130.1,269,ATP-binding cassette domain-containing protein
chromosome,NZ_CP070228.1,1108100,1110139,-,,,JTE88_RS04955,WP_204423132.1,679,dipeptide/oligopeptide/nickel ABC transporter permease/ATP-binding protein
chromosome,NZ_CP070228.1,1110142,1111092,-,,,JTE88_RS04960,WP_204423133.1,316,ABC transporter permease
chromosome,NZ_CP070228.1,1111185,1112756,-,,,JTE88_RS04965,WP_204423135.1,523,ABC transporter substrate-binding protein
chromosome,NZ_CP070228.1,1112930,1113778,-,,,JTE88_RS04970,WP_204423137.1,282,RNA methyltransferase
chromosome,NZ_CP070228.1,1113858,1114238,-,,rplT,JTE88_RS04975,WP_204423139.1,126,50S ribosomal protein L20
chromosome,NZ_CP070228.1,1114266,1114460,-,,rpmI,JTE88_RS04980,WP_013170184.1,64,MULTISPECIES: 50S ribosomal protein L35
chromosome,NZ_CP070228.1,1114553,1115248,-,,infC,JTE88_RS04985,WP_204423141.1,231,translation initiation factor IF-3
chromosome,NZ_CP070228.1,1115423,1116142,-,,,JTE88_RS04990,WP_204423142.1,239,SseB family protein
chromosome,NZ_CP070228.1,1116135,1116713,-,,,JTE88_RS04995,WP_204423144.1,192,hypothetical protein
chromosome,NZ_CP070228.1,1116912,1117676,+,,,JTE88_RS05000,WP_204423145.1,254,VIT family protein
chromosome,NZ_CP070228.1,1117755,1118555,-,,,JTE88_RS05005,WP_204423147.1,266,isoprenyl transferase
chromosome,NZ_CP070228.1,1118562,1119290,-,,recO,JTE88_RS05010,WP_204423149.1,242,DNA repair protein RecO
chromosome,NZ_CP070228.1,1119297,1120229,-,,era,JTE88_RS05015,WP_204423151.1,310,GTPase Era
chromosome,NZ_CP070228.1,1120222,1121487,-,,,JTE88_RS05020,WP_204423152.1,421,hemolysin family protein
chromosome,NZ_CP070228.1,1121494,1122006,-,,ybeY,JTE88_RS05025,WP_204423154.1,170,rRNA maturation RNase YbeY
chromosome,NZ_CP070228.1,1121999,1122964,-,,,JTE88_RS05030,WP_204423156.1,321,PhoH family protein
chromosome,NZ_CP070228.1,1122975,1123718,-,,,JTE88_RS05035,WP_204423158.1,247,16S rRNA (uracil(1498)-N(3))-methyltransferase
chromosome,NZ_CP070228.1,1123718,1124866,-,,dnaJ,JTE88_RS05040,WP_204423160.1,382,molecular chaperone DnaJ
chromosome,NZ_CP070228.1,1124905,1125933,-,,hrcA,JTE88_RS05045,WP_204423162.1,342,heat-inducible transcriptional repressor HrcA
chromosome,NZ_CP070228.1,1126174,1127391,-,,,JTE88_RS05050,WP_204423164.1,405,ATP-binding protein
chromosome,NZ_CP070228.1,1127549,1128412,+,,,JTE88_RS05055,WP_239519485.1,287,DUF3097 family protein
chromosome,NZ_CP070228.1,1128538,1129155,-,,,JTE88_RS05060,WP_204423168.1,205,hypothetical protein
chromosome,NZ_CP070228.1,1129349,1136308,-,,pulA,JTE88_RS05065,WP_204423170.1,2319,"pullulanase-type alpha-1,6-glucosidase"
chromosome,NZ_CP070228.1,1137300,1137959,-,,,JTE88_RS05070,WP_204423172.1,219,hypothetical protein
chromosome,NZ_CP070228.1,1137963,1138286,-,,,JTE88_RS05075,WP_204423174.1,107,hypothetical protein
chromosome,NZ_CP070228.1,1138365,1139555,-,,hemW,JTE88_RS05080,WP_204423176.1,396,radical SAM family heme chaperone HemW
chromosome,NZ_CP070228.1,1139552,1140370,-,,trmB,JTE88_RS05085,WP_204423177.1,272,tRNA (guanosine(46)-N7)-methyltransferase TrmB
chromosome,NZ_CP070228.1,1140367,1142226,-,,lepA,JTE88_RS05090,WP_204423179.1,619,translation elongation factor 4
chromosome,NZ_CP070228.1,1142304,1142903,+,,,JTE88_RS05095,WP_204423181.1,199,hypothetical protein
chromosome,NZ_CP070228.1,1143006,1143506,+,,,JTE88_RS05100,WP_204423183.1,166,PH domain-containing protein
chromosome,NZ_CP070228.1,1143511,1144116,+,,,JTE88_RS05105,WP_239519486.1,201,type II toxin-antitoxin system PemK/MazF family toxin
chromosome,NZ_CP070228.1,1144337,1144603,+,,rpsT,JTE88_RS05110,WP_204423187.1,88,30S ribosomal protein S20
chromosome,NZ_CP070228.1,1144691,1145653,-,,holA,JTE88_RS05115,WP_204423189.1,320,DNA polymerase III subunit delta
chromosome,NZ_CP070228.1,1145658,1147088,-,,,JTE88_RS05120,WP_204423194.1,476,ComEC/Rec2 family competence protein
chromosome,NZ_CP070228.1,1147091,1147981,-,,,JTE88_RS05125,WP_204423196.1,296,helix-hairpin-helix domain-containing protein
chromosome,NZ_CP070228.1,1148115,1149995,+,,,JTE88_RS05130,WP_204423197.1,626,DUF853 family protein
chromosome,NZ_CP070228.1,1150153,1151115,-,,,JTE88_RS05135,WP_204425770.1,320,aldose 1-epimerase
chromosome,NZ_CP070228.1,1151393,1154272,-,,leuS,JTE88_RS05140,WP_204423199.1,959,leucine--tRNA ligase
chromosome,NZ_CP070228.1,1154389,1154826,+,,,JTE88_RS05145,WP_204423201.1,145,HIT family protein
chromosome,NZ_CP070228.1,1154831,1155511,-,,,JTE88_RS05150,WP_204423202.1,226,vitamin K epoxide reductase family protein
chromosome,NZ_CP070228.1,1155513,1156271,-,,,JTE88_RS05155,WP_204423204.1,252,HAD-IIB family hydrolase
chromosome,NZ_CP070228.1,1156363,1157616,+,,,JTE88_RS05160,WP_204423209.1,417,AI-2E family transporter
chromosome,NZ_CP070228.1,1157697,1158404,+,,,JTE88_RS05165,WP_204423211.1,235,DeoD-type purine-nucleoside phosphorylase
chromosome,NZ_CP070228.1,1158593,1158844,-,,,JTE88_RS05170,WP_204423212.1,83,hypothetical protein
chromosome,NZ_CP070228.1,1158930,1159919,+,,,JTE88_RS05175,WP_204423217.1,329,ATP-binding cassette domain-containing protein
chromosome,NZ_CP070228.1,1159916,1160650,+,,,JTE88_RS05180,WP_204423219.1,244,ABC transporter permease
chromosome,NZ_CP070228.1,1160784,1161611,+,,,JTE88_RS05185,WP_204423220.1,275,MetQ/NlpA family ABC transporter substrate-binding protein
chromosome,NZ_CP070228.1,1161742,1165251,-,,,JTE88_RS05190,WP_204423222.1,1169,proline dehydrogenase family protein
chromosome,NZ_CP070228.1,1165403,1166977,+,,putP,JTE88_RS05195,WP_204423223.1,524,sodium/proline symporter PutP
chromosome,NZ_CP070228.1,1167031,1167675,-,,,JTE88_RS05200,WP_204423225.1,214,pyroglutamyl-peptidase I
chromosome,NZ_CP070228.1,1167770,1173220,-,,,JTE88_RS05205,WP_204423230.1,1816,S8 family serine peptidase
chromosome,NZ_CP070228.1,1173505,1174104,+,,,JTE88_RS05210,WP_204423232.1,199,DUF998 domain-containing protein
chromosome,NZ_CP070228.1,1174067,1174726,+,,,JTE88_RS05215,WP_204423234.1,219,alpha/beta hydrolase
chromosome,NZ_CP070228.1,1174730,1177927,-,,lysX,JTE88_RS05220,WP_204423235.1,1065,bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX
chromosome,NZ_CP070228.1,1177964,1179046,-,,pyrB,JTE88_RS05225,WP_204423237.1,360,aspartate carbamoyltransferase
chromosome,NZ_CP070228.1,1179049,1179687,-,,pyrE,JTE88_RS05230,WP_204425772.1,212,orotate phosphoribosyltransferase
chromosome,NZ_CP070228.1,1179690,1180388,-,,pyrF,JTE88_RS05235,WP_204423239.1,232,orotidine-5\\'-phosphate decarboxylase
chromosome,NZ_CP070228.1,1180385,1181317,-,,,JTE88_RS05240,WP_204423246.1,310,dihydroorotate dehydrogenase
chromosome,NZ_CP070228.1,1181314,1182078,-,,,JTE88_RS05245,WP_204423247.1,254,dihydroorotate dehydrogenase electron transfer subunit
chromosome,NZ_CP070228.1,1182083,1185274,-,,carB,JTE88_RS05250,WP_204423259.1,1063,carbamoyl-phosphate synthase large subunit
chromosome,NZ_CP070228.1,1185327,1186592,-,,,JTE88_RS05255,WP_204423261.1,421,dihydroorotase
chromosome,NZ_CP070228.1,1186977,1187834,-,,,JTE88_RS05260,WP_204423262.1,285,hypothetical protein
chromosome,NZ_CP070228.1,1187921,1189501,-,,,JTE88_RS05265,WP_204423264.1,526,Na+/H+ antiporter NhaC family protein
chromosome,NZ_CP070228.1,1189673,1189918,+,,,JTE88_RS05270,WP_204423266.1,81,MULTISPECIES: type B 50S ribosomal protein L31
chromosome,NZ_CP070228.1,1189935,1190831,-,,,JTE88_RS05275,WP_204423267.1,298,alpha/beta hydrolase fold domain-containing protein
chromosome,NZ_CP070228.1,1190832,1192400,-,,,JTE88_RS05280,WP_204423268.1,522,MFS transporter
chromosome,NZ_CP070228.1,1192412,1193038,-,,,JTE88_RS05285,WP_204423270.1,208,TetR family transcriptional regulator
chromosome,NZ_CP070228.1,1193080,1193430,-,,crcB,JTE88_RS05290,WP_204423271.1,116,fluoride efflux transporter CrcB
chromosome,NZ_CP070228.1,1193427,1193813,-,,,JTE88_RS05295,WP_204423273.1,128,CrcB family protein
chromosome,NZ_CP070228.1,1193810,1194829,-,,,JTE88_RS05300,WP_204423275.1,339,diacylglycerol kinase family protein
chromosome,NZ_CP070228.1,1195018,1195470,+,,,JTE88_RS05305,WP_204423280.1,150,LytTR family transcriptional regulator
chromosome,NZ_CP070228.1,1195480,1196229,+,,,JTE88_RS05310,WP_204423282.1,249,DUF3021 family protein
chromosome,NZ_CP070228.1,1196597,1197187,+,,,JTE88_RS05315,WP_204423284.1,196,helix-turn-helix domain-containing protein
chromosome,NZ_CP070228.1,1197414,1199129,+,,,JTE88_RS05320,WP_239519487.1,571,SulP family inorganic anion transporter
chromosome,NZ_CP070228.1,1199629,1200228,-,,,JTE88_RS05325,WP_204423285.1,199,winged helix-turn-helix domain-containing protein
chromosome,NZ_CP070228.1,1200225,1200584,-,,,JTE88_RS05330,WP_204423286.1,119,hypothetical protein
chromosome,NZ_CP070228.1,1200627,1201559,-,,,JTE88_RS05335,WP_204423288.1,310,MFS transporter
chromosome,NZ_CP070228.1,1201963,1202145,-,,,JTE88_RS05340,WP_204423290.1,60,hypothetical protein
chromosome,NZ_CP070228.1,1202587,1202826,+,,,JTE88_RS05345,WP_204423291.1,79,hypothetical protein
chromosome,NZ_CP070228.1,1203011,1204891,+,,,JTE88_RS05350,WP_239519488.1,626,chloride channel protein
chromosome,NZ_CP070228.1,1204893,1205666,-,,,JTE88_RS05355,WP_204423293.1,257,ABC transporter ATP-binding protein
chromosome,NZ_CP070228.1,1205663,1207117,-,,,JTE88_RS05360,WP_239519489.1,484,ABC transporter permease subunit
chromosome,NZ_CP070228.1,1207525,1208682,-,,,JTE88_RS05365,WP_204423296.1,385,MFS transporter
chromosome,NZ_CP070228.1,1209568,1209942,+,,,JTE88_RS05370,WP_204423298.1,124,PH domain-containing protein
chromosome,NZ_CP070228.1,1210044,1210307,-,,,JTE88_RS05375,WP_204423300.1,87,hypothetical protein
chromosome,NZ_CP070228.1,1210616,1211812,-,,,JTE88_RS05380,WP_204423301.1,398,MFS transporter
chromosome,NZ_CP070228.1,1212024,1212764,+,,,JTE88_RS05390,WP_204423307.1,246,DUF1524 domain-containing protein
chromosome,NZ_CP070228.1,1212994,1213650,-,,,JTE88_RS05400,WP_204423308.1,218,phosphoglycerate mutase family protein
chromosome,NZ_CP070228.1,1213660,1214130,-,,rsfS,JTE88_RS05405,WP_204423315.1,156,ribosome silencing factor
chromosome,NZ_CP070228.1,1214164,1215150,-,,,JTE88_RS05410,WP_204423316.1,328,hypothetical protein
chromosome,NZ_CP070228.1,1215147,1215884,-,,nadD,JTE88_RS05415,WP_239519490.1,245,nicotinate-nucleotide adenylyltransferase
chromosome,NZ_CP070228.1,1216052,1216417,+,,trxA,JTE88_RS05420,WP_204423324.1,121,thioredoxin
chromosome,NZ_CP070228.1,1216530,1217480,-,,,JTE88_RS05425,WP_204423326.1,316,hypothetical protein
chromosome,NZ_CP070228.1,1217848,1219374,-,,obgE,JTE88_RS05430,WP_204423327.1,508,GTPase ObgE
chromosome,NZ_CP070228.1,1219472,1219729,-,,rpmA,JTE88_RS05435,WP_013170278.1,85,MULTISPECIES: 50S ribosomal protein L27
chromosome,NZ_CP070228.1,1219779,1220084,-,,rplU,JTE88_RS05440,WP_013170279.1,101,MULTISPECIES: 50S ribosomal protein L21
chromosome,NZ_CP070228.1,1220244,1222754,-,,,JTE88_RS05445,WP_239519491.1,836,Rne/Rng family ribonuclease
chromosome,NZ_CP070228.1,1223250,1224749,+,,,JTE88_RS05450,WP_204423328.1,499,cytochrome ubiquinol oxidase subunit I
chromosome,NZ_CP070228.1,1224767,1225906,+,,cydB,JTE88_RS05455,WP_204423330.1,379,cytochrome d ubiquinol oxidase subunit II
chromosome,NZ_CP070228.1,1226134,1227795,+,,cydD,JTE88_RS05460,WP_204423336.1,553,thiol reductant ABC exporter subunit CydD
chromosome,NZ_CP070228.1,1227798,1229555,+,,cydC,JTE88_RS05465,WP_239519492.1,585,thiol reductant ABC exporter subunit CydC
chromosome,NZ_CP070228.1,1229559,1231199,+,,,JTE88_RS05470,WP_204423338.1,546,GAF domain-containing sensor histidine kinase
chromosome,NZ_CP070228.1,1231279,1231902,-,,,JTE88_RS05475,WP_204425782.1,207,response regulator transcription factor
chromosome,NZ_CP070228.1,1231943,1232797,-,,mutM,JTE88_RS05480,WP_204423339.1,284,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase
chromosome,NZ_CP070228.1,1232831,1233556,-,,rnc,JTE88_RS05485,WP_204423341.1,241,ribonuclease III
chromosome,NZ_CP070228.1,1233556,1234107,-,,,JTE88_RS05490,WP_204423342.1,183,YceD family protein
chromosome,NZ_CP070228.1,1234162,1234668,-,,,JTE88_RS05495,WP_204423344.1,168,hypothetical protein
chromosome,NZ_CP070228.1,1234665,1235141,-,,coaD,JTE88_RS05500,WP_204423345.1,158,pantetheine-phosphate adenylyltransferase
chromosome,NZ_CP070228.1,1235146,1235709,-,,rsmD,JTE88_RS05505,WP_204423350.1,187,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
chromosome,NZ_CP070228.1,1235718,1237985,-,,,JTE88_RS05510,WP_204423351.1,755,ATP-dependent DNA helicase RecG
chromosome,NZ_CP070228.1,1238218,1238409,+,,rpmB,JTE88_RS05515,WP_091280916.1,63,MULTISPECIES: 50S ribosomal protein L28
chromosome,NZ_CP070228.1,1238498,1239475,-,,thiL,JTE88_RS05520,WP_204423353.1,325,thiamine-phosphate kinase
chromosome,NZ_CP070228.1,1239483,1240601,-,,,JTE88_RS05525,WP_204423355.1,372,D-alanine--D-alanine ligase
chromosome,NZ_CP070228.1,1240646,1241473,-,,,JTE88_RS05530,WP_204423357.1,275,1-acyl-sn-glycerol-3-phosphate acyltransferase
chromosome,NZ_CP070228.1,1241494,1242816,-,,murA,JTE88_RS05535,WP_204423365.1,440,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
chromosome,NZ_CP070228.1,1243023,1243754,+,,,JTE88_RS05540,WP_091280900.1,243,MULTISPECIES: IclR family transcriptional regulator
chromosome,NZ_CP070228.1,1243764,1244897,+,,,JTE88_RS05545,WP_204423367.1,377,glycosyltransferase family 4 protein
chromosome,NZ_CP070228.1,1244964,1246982,+,,,JTE88_RS05550,WP_204423369.1,672,M3 family metallopeptidase
chromosome,NZ_CP070228.1,1247042,1247965,-,,,JTE88_RS05555,WP_091280890.1,307,MULTISPECIES: phospholipase
chromosome,NZ_CP070228.1,1249058,1249663,-,,,JTE88_RS05570,WP_204423387.1,201,transposase family protein
chromosome,NZ_CP070228.1,1250307,1251812,-,,gltX,JTE88_RS05590,WP_204423388.1,501,glutamate--tRNA ligase
chromosome,NZ_CP070228.1,1251841,1252608,-,,,JTE88_RS05595,WP_091280872.1,255,MULTISPECIES: fumarylacetoacetate hydrolase family protein
chromosome,NZ_CP070228.1,1252636,1253631,+,,,JTE88_RS05600,WP_204423390.1,331,hypothetical protein
chromosome,NZ_CP070228.1,1253635,1253940,+,,,JTE88_RS05605,WP_204423392.1,101,MTH1187 family thiamine-binding protein
chromosome,NZ_CP070228.1,1253950,1254672,-,,,JTE88_RS05610,WP_204423393.1,240,DUF4097 family beta strand repeat-containing protein
chromosome,NZ_CP070228.1,1254737,1255210,-,,,JTE88_RS05615,WP_204423394.1,157,MULTISPECIES: hypothetical protein
chromosome,NZ_CP070228.1,1255419,1256513,-,,,JTE88_RS05620,WP_204423399.1,364,IS1249 family transposase
chromosome,NZ_CP070228.1,1257149,1257628,-,,bcp,JTE88_RS05630,WP_204423400.1,159,thioredoxin-dependent thiol peroxidase
chromosome,NZ_CP070228.1,1257690,1258004,-,,,JTE88_RS05635,WP_204423402.1,104,hypothetical protein
chromosome,NZ_CP070228.1,1258132,1258662,+,,,JTE88_RS05640,WP_204423404.1,176,DUF4916 domain-containing protein
chromosome,NZ_CP070228.1,1258668,1259300,-,,rdgB,JTE88_RS05645,WP_204423410.1,210,RdgB/HAM1 family non-canonical purine NTP pyrophosphatase
chromosome,NZ_CP070228.1,1259300,1260046,-,,rph,JTE88_RS05650,WP_204423412.1,248,ribonuclease PH
chromosome,NZ_CP070228.1,1260855,1261268,+,,,JTE88_RS05655,WP_204423414.1,137,hypothetical protein
chromosome,NZ_CP070228.1,1262103,1262660,-,,,JTE88_RS05660,WP_204423416.1,185,hypothetical protein
chromosome,NZ_CP070228.1,1263026,1264222,-,,,JTE88_RS05665,WP_204423418.1,398,Fic family protein
chromosome,NZ_CP070228.1,1264369,1265169,-,,,JTE88_RS05670,WP_204423419.1,266,MBL fold metallo-hydrolase
chromosome,NZ_CP070228.1,1265170,1266030,-,,murI,JTE88_RS05675,WP_204423421.1,286,glutamate racemase
chromosome,NZ_CP070228.1,1266041,1266724,-,,,JTE88_RS05680,WP_204423423.1,227,DUF2017 family protein
