# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	867409	868518	+	WP_204425515.1	WP_204425515.1		DUF4192 family protein			JTE88_RS03860	1110	369	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	868749	870218	+							JTE88_RS03865	1470		old_locus_tag=JTE88_03865
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	868749	870218	+	WP_204425516.1	WP_204425516.1		RNA polymerase sigma factor			JTE88_RS03865	1470	489	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	870229	870834	-							JTE88_RS03870	606		old_locus_tag=JTE88_03870
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	870229	870834	-	WP_204425517.1	WP_204425517.1		3'-5' exonuclease			JTE88_RS03870	606	201	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	870955	871158	+							JTE88_RS03875	204		old_locus_tag=JTE88_03875
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	870955	871158	+	WP_204425518.1	WP_204425518.1		hypothetical protein			JTE88_RS03875	204	67	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	871244	873349	+							JTE88_RS03880	2106		old_locus_tag=JTE88_03880
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	871244	873349	+	WP_204425749.1	WP_204425749.1		type IIA DNA topoisomerase subunit B			JTE88_RS03880	2106	701	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	873368	874414	+							JTE88_RS03885	1047		old_locus_tag=JTE88_03885
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	873368	874414	+	WP_204425519.1	WP_204425519.1		GNAT family N-acetyltransferase			JTE88_RS03885	1047	348	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	874411	875376	+							JTE88_RS03890	966		old_locus_tag=JTE88_03890
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	874411	875376	+	WP_204425520.1	WP_204425520.1		GNAT family N-acetyltransferase			JTE88_RS03890	966	321	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	875422	877839	-							JTE88_RS03895	2418		old_locus_tag=JTE88_03895
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	875422	877839	-	WP_204425521.1	WP_204425521.1		DNA topoisomerase IV subunit A			JTE88_RS03895	2418	805	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	877952	878512	+							JTE88_RS03900	561		old_locus_tag=JTE88_03900
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	877952	878512	+	WP_204425522.1	WP_204425522.1		DUF5998 family protein			JTE88_RS03900	561	186	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	878512	879633	+							JTE88_RS03905	1122		old_locus_tag=JTE88_03905
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	878512	879633	+	WP_204425529.1	WP_204425529.1		alkaline phosphatase family protein			JTE88_RS03905	1122	373	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	879633	880286	+							JTE88_RS03910	654		old_locus_tag=JTE88_03910
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	879633	880286	+	WP_204425530.1	WP_204425530.1		thymidine kinase			JTE88_RS03910	654	217	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	880340	881368	-					sepH		JTE88_RS03915	1029		old_locus_tag=JTE88_03915
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	880340	881368	-	WP_204425531.1	WP_204425531.1		septation protein SepH	sepH		JTE88_RS03915	1029	342	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	881555	881854	+							JTE88_RS03920	300		old_locus_tag=JTE88_03920
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	881555	881854	+	WP_204425532.1	WP_204425532.1		DUF4193 family protein			JTE88_RS03920	300	99	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	881932	882543	+							JTE88_RS03925	612		old_locus_tag=JTE88_03925
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	881932	882543	+	WP_204425533.1	WP_204425533.1		DUF3710 domain-containing protein			JTE88_RS03925	612	203	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	882543	882797	+							JTE88_RS03930	255		old_locus_tag=JTE88_03930
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	882543	882797	+	WP_204425534.1	WP_204425534.1		hypothetical protein			JTE88_RS03930	255	84	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	882790	883437	+							JTE88_RS03935	648		old_locus_tag=JTE88_03935
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	882790	883437	+	WP_204425536.1	WP_204425536.1		DUF3159 domain-containing protein			JTE88_RS03935	648	215	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	883388	884095	-							JTE88_RS03940	708		old_locus_tag=JTE88_03940
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	883388	884095	-	WP_204425537.1	WP_204425537.1		TrkA family potassium uptake protein			JTE88_RS03940	708	235	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	884092	884745	-							JTE88_RS03945	654		old_locus_tag=JTE88_03945
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	884092	884745	-	WP_204425751.1	WP_204425751.1		TrkA family potassium uptake protein			JTE88_RS03945	654	217	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	884808	886673	+							JTE88_RS03950	1866		old_locus_tag=JTE88_03950
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	884808	886673	+	WP_204425538.1	WP_204425538.1		APC family permease			JTE88_RS03950	1866	621	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	886654	887862	+							JTE88_RS03955	1209		old_locus_tag=JTE88_03955
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	886654	887862	+	WP_204425539.1	WP_204425539.1		TRAM domain-containing protein			JTE88_RS03955	1209	402	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	887932	888753	+							JTE88_RS03960	822		old_locus_tag=JTE88_03960
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	887932	888753	+	WP_204425540.1	WP_204425540.1		oxidoreductase			JTE88_RS03960	822	273	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	889032	889529	+					purE		JTE88_RS03965	498		old_locus_tag=JTE88_03965
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	889032	889529	+	WP_239519570.1	WP_239519570.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		JTE88_RS03965	498	165	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	889554	890246	+							JTE88_RS03970	693		old_locus_tag=JTE88_03970
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	889554	890246	+	WP_204425542.1	WP_204425542.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			JTE88_RS03970	693	230	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	890257	891681	+							JTE88_RS03975	1425		old_locus_tag=JTE88_03975
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	890257	891681	+	WP_204425543.1	WP_204425543.1		amidophosphoribosyltransferase			JTE88_RS03975	1425	474	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	891685	892728	+					purM		JTE88_RS03980	1044		old_locus_tag=JTE88_03980
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	891685	892728	+	WP_204425545.1	WP_204425545.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		JTE88_RS03980	1044	347	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	892738	893361	+					purN		JTE88_RS03985	624		old_locus_tag=JTE88_03985
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	892738	893361	+	WP_204425546.1	WP_204425546.1		phosphoribosylglycinamide formyltransferase	purN		JTE88_RS03985	624	207	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	893351	894052	+							JTE88_RS03990	702		old_locus_tag=JTE88_03990
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	893351	894052	+	WP_204425547.1	WP_204425547.1		hypothetical protein			JTE88_RS03990	702	233	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	894049	895233	+							JTE88_RS03995	1185		old_locus_tag=JTE88_03995
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	894049	895233	+	WP_204425548.1	WP_204425548.1		phosphoribosylaminoimidazolecarboxamide formyltransferase			JTE88_RS03995	1185	394	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	895246	896526	+					purD		JTE88_RS04000	1281		old_locus_tag=JTE88_04000
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	895246	896526	+	WP_204425549.1	WP_204425549.1		phosphoribosylamine--glycine ligase	purD		JTE88_RS04000	1281	426	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	896516	901849	+							JTE88_RS04005	5334		old_locus_tag=JTE88_04005
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	896516	901849	+	WP_239519571.1	WP_239519571.1		phosphoribosylformylglycinamidine synthase			JTE88_RS04005	5334	1777	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	902023	904701	+					acnA		JTE88_RS04015	2679		old_locus_tag=JTE88_04015
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	902023	904701	+	WP_204425550.1	WP_204425550.1		aconitate hydratase AcnA	acnA		JTE88_RS04015	2679	892	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	904851	906728	+					dxs		JTE88_RS04020	1878		old_locus_tag=JTE88_04020
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	904851	906728	+	WP_204425551.1	WP_204425551.1		1-deoxy-D-xylulose-5-phosphate synthase	dxs		JTE88_RS04020	1878	625	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	906796	908001	-							JTE88_RS04025	1206		old_locus_tag=JTE88_04025
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	906796	908001	-	WP_204425553.1	WP_204425553.1		HRDC domain-containing protein			JTE88_RS04025	1206	401	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	908001	908591	-							JTE88_RS04030	591		old_locus_tag=JTE88_04030
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	908001	908591	-	WP_204425554.1	WP_204425554.1		DUF3000 family protein			JTE88_RS04030	591	196	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	908643	910379	-					treZ		JTE88_RS04035	1737		old_locus_tag=JTE88_04035
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	908643	910379	-	WP_204425555.1	WP_204425555.1		malto-oligosyltrehalose trehalohydrolase	treZ		JTE88_RS04035	1737	578	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	910376	912886	-					treY		JTE88_RS04040	2511		old_locus_tag=JTE88_04040
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	910376	912886	-	WP_204425556.1	WP_204425556.1		malto-oligosyltrehalose synthase	treY		JTE88_RS04040	2511	836	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	912951	915170	-					glgX		JTE88_RS04045	2220		old_locus_tag=JTE88_04045
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	912951	915170	-	WP_204425557.1	WP_204425557.1		glycogen debranching protein GlgX	glgX		JTE88_RS04045	2220	739	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	915352	915513	+							JTE88_RS04050	162		old_locus_tag=JTE88_04050
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	915352	915513	+	WP_204425558.1	WP_204425558.1		hypothetical protein			JTE88_RS04050	162	53	
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	915773	915844	-							JTE88_RS04055	72		old_locus_tag=JTE88_04055
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	915773	915844	-				tRNA-Val			JTE88_RS04055	72		anticodon=CAC
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	915995	916067	+							JTE88_RS04060	73		old_locus_tag=JTE88_04060
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	915995	916067	+				tRNA-Gly			JTE88_RS04060	73		anticodon=GCC
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916099	916169	+							JTE88_RS04065	71		old_locus_tag=JTE88_04065
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916099	916169	+				tRNA-Cys			JTE88_RS04065	71		anticodon=GCA
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916179	916250	+							JTE88_RS04070	72		old_locus_tag=JTE88_04070
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916179	916250	+				tRNA-Val			JTE88_RS04070	72		anticodon=GAC
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916284	916356	+							JTE88_RS04075	73		old_locus_tag=JTE88_04075
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916284	916356	+				tRNA-Gly			JTE88_RS04075	73		anticodon=GCC
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916419	916490	+							JTE88_RS04080	72		old_locus_tag=JTE88_04080
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916419	916490	+				tRNA-Val			JTE88_RS04080	72		anticodon=GAC
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916567	917949	-							JTE88_RS04085	1383		old_locus_tag=JTE88_04085
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	916567	917949	-	WP_204425559.1	WP_204425559.1		L-serine ammonia-lyase			JTE88_RS04085	1383	460	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	918155	920122	+					thrS		JTE88_RS04090	1968		old_locus_tag=JTE88_04090
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	918155	920122	+	WP_239519584.1	WP_239519584.1		threonine--tRNA ligase	thrS		JTE88_RS04090	1968	655	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	920131	920754	+							JTE88_RS04095	624		old_locus_tag=JTE88_04095
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	920131	920754	+	WP_204425561.1	WP_204425561.1		CDP-alcohol phosphatidyltransferase family protein			JTE88_RS04095	624	207	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	920754	921719	+							JTE88_RS04100	966		old_locus_tag=JTE88_04100
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	920754	921719	+	WP_204425562.1	WP_204425562.1		phosphatidylinositol mannoside acyltransferase			JTE88_RS04100	966	321	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	921716	922852	+							JTE88_RS04105	1137		old_locus_tag=JTE88_04105
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	921716	922852	+	WP_204425564.1	WP_204425564.1		glycosyltransferase family 4 protein			JTE88_RS04105	1137	378	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	922849	923448	+							JTE88_RS04110	600		old_locus_tag=JTE88_04110
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	922849	923448	+	WP_204425566.1	WP_204425566.1		hypothetical protein			JTE88_RS04110	600	199	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	923441	924592	+							JTE88_RS04115	1152		old_locus_tag=JTE88_04115
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	923441	924592	+	WP_204425568.1	WP_204425568.1		PrsW family glutamic-type intramembrane protease			JTE88_RS04115	1152	383	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	924600	925157	+							JTE88_RS04120	558		old_locus_tag=JTE88_04120
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	924600	925157	+	WP_204425570.1	WP_204425570.1		NUDIX domain-containing protein			JTE88_RS04120	558	185	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	925231	925995	+							JTE88_RS04125	765		old_locus_tag=JTE88_04125
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	925231	925995	+	WP_204425572.1	WP_204425572.1		YebC/PmpR family DNA-binding transcriptional regulator			JTE88_RS04125	765	254	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	925996	926616	+					ruvC		JTE88_RS04130	621		old_locus_tag=JTE88_04130
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	925996	926616	+	WP_204425574.1	WP_204425574.1		crossover junction endodeoxyribonuclease RuvC	ruvC		JTE88_RS04130	621	206	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	926653	927249	+					ruvA		JTE88_RS04135	597		old_locus_tag=JTE88_04135
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	926653	927249	+	WP_204425576.1	WP_204425576.1		Holliday junction branch migration protein RuvA	ruvA		JTE88_RS04135	597	198	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	927253	928269	+					ruvB		JTE88_RS04140	1017		old_locus_tag=JTE88_04140
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	927253	928269	+	WP_204425577.1	WP_204425577.1		Holliday junction branch migration DNA helicase RuvB	ruvB		JTE88_RS04140	1017	338	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	928455	928835	+					yajC		JTE88_RS04145	381		old_locus_tag=JTE88_04145
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	928455	928835	+	WP_204425578.1	WP_204425578.1		preprotein translocase subunit YajC	yajC		JTE88_RS04145	381	126	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	928874	930730	+					secD		JTE88_RS04150	1857		old_locus_tag=JTE88_04150
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	928874	930730	+	WP_204425579.1	WP_204425579.1		protein translocase subunit SecD	secD		JTE88_RS04150	1857	618	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	930730	931827	+					secF		JTE88_RS04155	1098		old_locus_tag=JTE88_04155
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	930730	931827	+	WP_204425580.1	WP_204425580.1		protein translocase subunit SecF	secF		JTE88_RS04155	1098	365	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	931824	932372	+							JTE88_RS04160	549		old_locus_tag=JTE88_04160
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	931824	932372	+	WP_204425581.1	WP_204425581.1		adenine phosphoribosyltransferase			JTE88_RS04160	549	182	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	932531	934849	+							JTE88_RS04165	2319		old_locus_tag=JTE88_04165
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	932531	934849	+	WP_204425582.1	WP_204425582.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			JTE88_RS04165	2319	772	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	934824	935381	-							JTE88_RS04170	558		old_locus_tag=JTE88_04170
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	934824	935381	-	WP_204425583.1	WP_204425583.1		hypothetical protein			JTE88_RS04170	558	185	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	935519	936847	-							JTE88_RS04175	1329		old_locus_tag=JTE88_04175
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	935519	936847	-	WP_204425584.1	WP_204425584.1		DUF349 domain-containing protein			JTE88_RS04175	1329	442	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	936950	937681	+							JTE88_RS04180	732		old_locus_tag=JTE88_04180
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	936950	937681	+	WP_204425586.1	WP_204425586.1		MBL fold metallo-hydrolase			JTE88_RS04180	732	243	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	937741	939069	+					hisS		JTE88_RS04185	1329		old_locus_tag=JTE88_04185
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	937741	939069	+	WP_204425587.1	WP_204425587.1		histidine--tRNA ligase	hisS		JTE88_RS04185	1329	442	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	939072	940775	+							JTE88_RS04190	1704		old_locus_tag=JTE88_04190
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	939072	940775	+	WP_204425588.1	WP_204425588.1		dynamin family protein			JTE88_RS04190	1704	567	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	940772	942379	+							JTE88_RS04195	1608		old_locus_tag=JTE88_04195
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	940772	942379	+	WP_204425589.1	WP_204425589.1		50S ribosome-binding GTPase			JTE88_RS04195	1608	535	
gene	pseudogene	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	942481	944355	-							JTE88_RS04200	1875		partial;pseudo;old_locus_tag=JTE88_04200
CDS	without_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	942481	944355	-				DEAD/DEAH box helicase			JTE88_RS04200	1875		partial;pseudo
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	944536	945909	-							JTE88_RS04205	1374		old_locus_tag=JTE88_04205
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	944536	945909	-	WP_204425591.1	WP_204425591.1		MFS transporter			JTE88_RS04205	1374	457	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	946140	947957	+					aspS		JTE88_RS04210	1818		old_locus_tag=JTE88_04210
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	946140	947957	+	WP_204425592.1	WP_204425592.1		aspartate--tRNA ligase	aspS		JTE88_RS04210	1818	605	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	948044	949468	+							JTE88_RS04215	1425		old_locus_tag=JTE88_04215
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	948044	949468	+	WP_204425593.1	WP_204425593.1		L,D-transpeptidase			JTE88_RS04215	1425	474	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	949533	950291	+							JTE88_RS04220	759		old_locus_tag=JTE88_04220
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	949533	950291	+	WP_204425595.1	WP_204425595.1		GNAT family N-acetyltransferase			JTE88_RS04220	759	252	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	950282	952711	-							JTE88_RS04225	2430		old_locus_tag=JTE88_04225
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	950282	952711	-	WP_204425596.1	WP_204425596.1		MMPL family transporter			JTE88_RS04225	2430	809	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	952827	954155	+							JTE88_RS04230	1329		old_locus_tag=JTE88_04230
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	952827	954155	+	WP_239519572.1	WP_239519572.1		replication-associated recombination protein A			JTE88_RS04230	1329	442	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	954267	954887	+					rpsD		JTE88_RS04235	621		old_locus_tag=JTE88_04235
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	954267	954887	+	WP_204425602.1	WP_204425602.1		30S ribosomal protein S4	rpsD		JTE88_RS04235	621	206	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	955047	957716	+					alaS		JTE88_RS04240	2670		old_locus_tag=JTE88_04240
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	955047	957716	+	WP_204425604.1	WP_204425604.1		alanine--tRNA ligase	alaS		JTE88_RS04240	2670	889	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	957738	958199	+					ruvX		JTE88_RS04245	462		old_locus_tag=JTE88_04245
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	957738	958199	+	WP_204425605.1	WP_204425605.1		Holliday junction resolvase RuvX	ruvX		JTE88_RS04245	462	153	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	958200	959330	+					mltG		JTE88_RS04250	1131		old_locus_tag=JTE88_04250
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	958200	959330	+	WP_204425607.1	WP_204425607.1		endolytic transglycosylase MltG	mltG		JTE88_RS04250	1131	376	
