# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	989862	990617	-	WP_252672450.1	WP_252672450.1		MerR family transcriptional regulator			NG665_RS04350	756	251	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	990614	991066	-							NG665_RS04355	453		old_locus_tag=NG665_04355
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	990614	991066	-	WP_252672451.1	WP_252672451.1		FHA domain-containing protein			NG665_RS04355	453	150	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	991145	993676	-					pepN		NG665_RS04360	2532		old_locus_tag=NG665_04360
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	991145	993676	-	WP_252672452.1	WP_252672452.1		aminopeptidase N	pepN		NG665_RS04360	2532	843	
gene	tRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	993804	993877	+							NG665_RS04365	74		old_locus_tag=NG665_04365
tRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	993804	993877	+				tRNA-Pro			NG665_RS04365	74		anticodon=GGG
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	994284	994475	-							NG665_RS04370	192		old_locus_tag=NG665_04370
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	994284	994475	-	WP_252672453.1	WP_252672453.1		hypothetical protein			NG665_RS04370	192	63	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	994880	995101	+							NG665_RS04375	222		old_locus_tag=NG665_04375
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	994880	995101	+	WP_252672454.1	WP_252672454.1		hypothetical protein			NG665_RS04375	222	73	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	995183	995800	-							NG665_RS04380	618		old_locus_tag=NG665_04380
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	995183	995800	-	WP_252672455.1	WP_252672455.1		hypothetical protein			NG665_RS04380	618	205	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	995924	997435	-					der		NG665_RS04385	1512		old_locus_tag=NG665_04385
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	995924	997435	-	WP_252672456.1	WP_252672456.1		ribosome biogenesis GTPase Der	der		NG665_RS04385	1512	503	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	997432	998130	-					cmk		NG665_RS04390	699		old_locus_tag=NG665_04390
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	997432	998130	-	WP_252674085.1	WP_252674085.1		(d)CMP kinase	cmk		NG665_RS04390	699	232	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	998130	998885	-							NG665_RS04395	756		old_locus_tag=NG665_04395
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	998130	998885	-	WP_252672457.1	WP_252672457.1		rRNA pseudouridine synthase			NG665_RS04395	756	251	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	998882	999445	-					scpB		NG665_RS04400	564		old_locus_tag=NG665_04400
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	998882	999445	-	WP_252672458.1	WP_252672458.1		SMC-Scp complex subunit ScpB	scpB		NG665_RS04400	564	187	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	999438	1000256	-							NG665_RS04405	819		old_locus_tag=NG665_04405
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	999438	1000256	-	WP_252672459.1	WP_252672459.1		segregation/condensation protein A			NG665_RS04405	819	272	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1000266	1001120	-							NG665_RS04410	855		old_locus_tag=NG665_04410
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1000266	1001120	-	WP_252672460.1	WP_252672460.1		ParA family protein			NG665_RS04410	855	284	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1001141	1002073	-					xerD		NG665_RS04415	933		old_locus_tag=NG665_04415
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1001141	1002073	-	WP_252672461.1	WP_252672461.1		site-specific tyrosine recombinase XerD	xerD		NG665_RS04415	933	310	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1002172	1004271	+					tkt		NG665_RS04420	2100		old_locus_tag=NG665_04420
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1002172	1004271	+	WP_252674086.1	WP_252674086.1		transketolase	tkt		NG665_RS04420	2100	699	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1004524	1004769	-					secG		NG665_RS04425	246		old_locus_tag=NG665_04425
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1004524	1004769	-	WP_252672462.1	WP_252672462.1		preprotein translocase subunit SecG	secG		NG665_RS04425	246	81	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1004892	1005671	-					tpiA		NG665_RS04430	780		old_locus_tag=NG665_04430
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1004892	1005671	-	WP_252672463.1	WP_252672463.1		triose-phosphate isomerase	tpiA		NG665_RS04430	780	259	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1005677	1006870	-							NG665_RS04435	1194		old_locus_tag=NG665_04435
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1005677	1006870	-	WP_252672464.1	WP_252672464.1		phosphoglycerate kinase			NG665_RS04435	1194	397	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1007008	1008015	-					gap		NG665_RS04440	1008		old_locus_tag=NG665_04440
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1007008	1008015	-	WP_252672465.1	WP_252672465.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		NG665_RS04440	1008	335	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1008231	1009223	-					whiA		NG665_RS04445	993		old_locus_tag=NG665_04445
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1008231	1009223	-	WP_252672466.1	WP_252672466.1		DNA-binding protein WhiA	whiA		NG665_RS04445	993	330	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1009458	1010393	-					rapZ		NG665_RS04450	936		old_locus_tag=NG665_04450
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1009458	1010393	-	WP_252672467.1	WP_252672467.1		RNase adapter RapZ	rapZ		NG665_RS04450	936	311	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1010410	1012380	-					uvrC		NG665_RS04455	1971		old_locus_tag=NG665_04455
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1010410	1012380	-	WP_252672468.1	WP_252672468.1		excinuclease ABC subunit UvrC	uvrC		NG665_RS04455	1971	656	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1012383	1015247	-					uvrA		NG665_RS04460	2865		old_locus_tag=NG665_04460
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1012383	1015247	-	WP_252672469.1	WP_252672469.1		excinuclease ABC subunit UvrA	uvrA		NG665_RS04460	2865	954	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1015322	1015600	+							NG665_RS04465	279		old_locus_tag=NG665_04465
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1015322	1015600	+	WP_252672470.1	WP_252672470.1		YciI family protein			NG665_RS04465	279	92	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1015591	1016556	+							NG665_RS04470	966		old_locus_tag=NG665_04470
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1015591	1016556	+	WP_252672471.1	WP_252672471.1		bile acid:sodium symporter			NG665_RS04470	966	321	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1016803	1017846	-							NG665_RS04475	1044		old_locus_tag=NG665_04475
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1016803	1017846	-	WP_252674087.1	WP_252674087.1		TerC/Alx family metal homeostasis membrane protein			NG665_RS04475	1044	347	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1018103	1020154	-					uvrB		NG665_RS04480	2052		old_locus_tag=NG665_04480
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1018103	1020154	-	WP_252672472.1	WP_252672472.1		excinuclease ABC subunit UvrB	uvrB		NG665_RS04480	2052	683	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1020309	1021562	-							NG665_RS04485	1254		old_locus_tag=NG665_04485
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1020309	1021562	-	WP_252672473.1	WP_252672473.1		MFS transporter			NG665_RS04485	1254	417	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1021681	1022526	-					coaE		NG665_RS04490	846		old_locus_tag=NG665_04490
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1021681	1022526	-	WP_252672474.1	WP_252672474.1		dephospho-CoA kinase	coaE		NG665_RS04490	846	281	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1022791	1024263	-					rpsA		NG665_RS04495	1473		old_locus_tag=NG665_04495
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1022791	1024263	-	WP_252672475.1	WP_252672475.1		30S ribosomal protein S1	rpsA		NG665_RS04495	1473	490	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1024434	1025222	+							NG665_RS04500	789		old_locus_tag=NG665_04500
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1024434	1025222	+	WP_252672476.1	WP_252672476.1		class I SAM-dependent methyltransferase			NG665_RS04500	789	262	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1025234	1027945	-					polA		NG665_RS04505	2712		old_locus_tag=NG665_04505
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1025234	1027945	-	WP_252672477.1	WP_252672477.1		DNA polymerase I	polA		NG665_RS04505	2712	903	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1028000	1028401	+							NG665_RS04510	402		old_locus_tag=NG665_04510
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1028000	1028401	+	WP_252672478.1	WP_252672478.1		PaaI family thioesterase			NG665_RS04510	402	133	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1028379	1028996	-							NG665_RS04515	618		old_locus_tag=NG665_04515
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1028379	1028996	-	WP_252674088.1	WP_252674088.1		response regulator			NG665_RS04515	618	205	
gene	tRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1029090	1029171	-							NG665_RS04520	82		old_locus_tag=NG665_04520
tRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1029090	1029171	-				tRNA-Leu			NG665_RS04520	82		anticodon=CAA
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1029256	1030674	-					pyk		NG665_RS04525	1419		old_locus_tag=NG665_04525
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1029256	1030674	-	WP_252672479.1	WP_252672479.1		pyruvate kinase	pyk		NG665_RS04525	1419	472	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1030685	1031548	-					lgt		NG665_RS04530	864		old_locus_tag=NG665_04530
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1030685	1031548	-	WP_252672480.1	WP_252672480.1		prolipoprotein diacylglyceryl transferase	lgt		NG665_RS04530	864	287	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1031592	1032461	-							NG665_RS04535	870		old_locus_tag=NG665_04535
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1031592	1032461	-	WP_252672481.1	WP_252672481.1		hypothetical protein			NG665_RS04535	870	289	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1032454	1033830	-							NG665_RS04540	1377		old_locus_tag=NG665_04540
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1032454	1033830	-	WP_252672482.1	WP_252672482.1		proteasome accessory factor PafA2 family protein			NG665_RS04540	1377	458	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1033827	1034006	-							NG665_RS04545	180		old_locus_tag=NG665_04545
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1033827	1034006	-	WP_252672483.1	WP_252672483.1		ubiquitin-like protein Pup			NG665_RS04545	180	59	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1034003	1035547	-					dop		NG665_RS04550	1545		old_locus_tag=NG665_04550
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1034003	1035547	-	WP_252672484.1	WP_252672484.1		depupylase/deamidase Dop	dop		NG665_RS04550	1545	514	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1035555	1037081	-					arc		NG665_RS04555	1527		old_locus_tag=NG665_04555
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1035555	1037081	-	WP_252672485.1	WP_252672485.1		proteasome ATPase	arc		NG665_RS04555	1527	508	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1037091	1038200	-							NG665_RS04560	1110		old_locus_tag=NG665_04560
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1037091	1038200	-	WP_252672486.1	WP_252672486.1		tRNA (adenine-N1)-methyltransferase			NG665_RS04560	1110	369	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1038329	1039204	+							NG665_RS04565	876		old_locus_tag=NG665_04565
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1038329	1039204	+	WP_252672487.1	WP_252672487.1		PD-(D/E)XK nuclease family protein			NG665_RS04565	876	291	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1039137	1039802	-							NG665_RS04570	666		old_locus_tag=NG665_04570
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1039137	1039802	-	WP_252672488.1	WP_252672488.1		HAD family phosphatase			NG665_RS04570	666	221	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1039814	1040656	-							NG665_RS04575	843		old_locus_tag=NG665_04575
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1039814	1040656	-	WP_252672489.1	WP_252672489.1		undecaprenyl-diphosphate phosphatase			NG665_RS04575	843	280	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1040703	1041644	+							NG665_RS04580	942		old_locus_tag=NG665_04580
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1040703	1041644	+	WP_252672490.1	WP_252672490.1		aldo/keto reductase			NG665_RS04580	942	313	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1041665	1042000	-							NG665_RS04585	336		old_locus_tag=NG665_04585
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1041665	1042000	-	WP_252672491.1	WP_252672491.1		DNA primase			NG665_RS04585	336	111	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1042038	1042931	-							NG665_RS04590	894		old_locus_tag=NG665_04590
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1042038	1042931	-	WP_252672492.1	WP_252672492.1		shikimate dehydrogenase			NG665_RS04590	894	297	
gene	tRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1043013	1043097	-							NG665_RS04595	85		old_locus_tag=NG665_04595
tRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1043013	1043097	-				tRNA-Leu			NG665_RS04595	85		anticodon=GAG
gene	pseudogene	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1043300	1043746	+							NG665_RS04600	447		partial;pseudo;old_locus_tag=NG665_04600
CDS	without_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1043300	1043746	+				nucleoside triphosphate pyrophosphohydrolase family protein			NG665_RS04600	447		partial;pseudo
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1043838	1044470	-							NG665_RS04605	633		old_locus_tag=NG665_04605
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1043838	1044470	-	WP_252672493.1	WP_252672493.1		hypothetical protein			NG665_RS04605	633	210	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1044467	1044928	-							NG665_RS04610	462		old_locus_tag=NG665_04610
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1044467	1044928	-	WP_252672494.1	WP_252672494.1		hypothetical protein			NG665_RS04610	462	153	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1044998	1048165	-							NG665_RS04615	3168		old_locus_tag=NG665_04615
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1044998	1048165	-	WP_252672495.1	WP_252672495.1		error-prone DNA polymerase			NG665_RS04615	3168	1055	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1048158	1049714	-							NG665_RS04620	1557		old_locus_tag=NG665_04620
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1048158	1049714	-	WP_252672496.1	WP_252672496.1		hypothetical protein			NG665_RS04620	1557	518	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1049711	1050352	-							NG665_RS04625	642		old_locus_tag=NG665_04625
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1049711	1050352	-	WP_252672497.1	WP_252672497.1		hypothetical protein			NG665_RS04625	642	213	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1050439	1050915	+							NG665_RS04630	477		old_locus_tag=NG665_04630
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1050439	1050915	+	WP_252672498.1	WP_252672498.1		tRNA (cytidine(34)-2'-O)-methyltransferase			NG665_RS04630	477	158	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1051004	1051303	+							NG665_RS04635	300		old_locus_tag=NG665_04635
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1051004	1051303	+	WP_252672499.1	WP_252672499.1		helix-turn-helix domain-containing protein			NG665_RS04635	300	99	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1051300	1052145	-							NG665_RS04640	846		old_locus_tag=NG665_04640
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1051300	1052145	-	WP_252672500.1	WP_252672500.1		RNA methyltransferase			NG665_RS04640	846	281	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1052233	1053279	-							NG665_RS04645	1047		old_locus_tag=NG665_04645
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1052233	1053279	-	WP_252672501.1	WP_252672501.1		SPFH/Band 7/PHB domain protein			NG665_RS04645	1047	348	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1053305	1053745	-							NG665_RS04650	441		old_locus_tag=NG665_04650
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1053305	1053745	-	WP_252672502.1	WP_252672502.1		NfeD family protein			NG665_RS04650	441	146	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1053806	1054591	-							NG665_RS04655	786		old_locus_tag=NG665_04655
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1053806	1054591	-	WP_252672503.1	WP_252672503.1		ABC transporter ATP-binding protein			NG665_RS04655	786	261	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1054630	1055853	-					glgA		NG665_RS04660	1224		old_locus_tag=NG665_04660
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1054630	1055853	-	WP_252672504.1	WP_252672504.1		glycogen synthase	glgA		NG665_RS04660	1224	407	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1056038	1057297	+					glgC		NG665_RS04665	1260		old_locus_tag=NG665_04665
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1056038	1057297	+	WP_252672505.1	WP_252672505.1		glucose-1-phosphate adenylyltransferase	glgC		NG665_RS04665	1260	419	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1057386	1057877	-							NG665_RS04670	492		old_locus_tag=NG665_04670
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1057386	1057877	-	WP_252672506.1	WP_252672506.1		histidine phosphatase family protein			NG665_RS04670	492	163	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1057881	1059494	-							NG665_RS04675	1614		old_locus_tag=NG665_04675
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1057881	1059494	-	WP_252672507.1	WP_252672507.1		ATP-binding cassette domain-containing protein			NG665_RS04675	1614	537	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1059735	1060052	-							NG665_RS04680	318		old_locus_tag=NG665_04680
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1059735	1060052	-	WP_252672508.1	WP_252672508.1		metal-sulfur cluster assembly factor			NG665_RS04680	318	105	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1060108	1060569	-							NG665_RS04685	462		old_locus_tag=NG665_04685
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1060108	1060569	-	WP_252672509.1	WP_252672509.1		SUF system NifU family Fe-S cluster assembly protein			NG665_RS04685	462	153	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1060566	1061840	-							NG665_RS04690	1275		old_locus_tag=NG665_04690
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1060566	1061840	-	WP_252672510.1	WP_252672510.1		SufS family cysteine desulfurase			NG665_RS04690	1275	424	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1061844	1062593	-					sufC		NG665_RS04695	750		old_locus_tag=NG665_04695
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1061844	1062593	-	WP_252672511.1	WP_252672511.1		Fe-S cluster assembly ATPase SufC	sufC		NG665_RS04695	750	249	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1062629	1062952	-							NG665_RS04700	324		old_locus_tag=NG665_04700
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1062629	1062952	-	WP_252672512.1	WP_252672512.1		non-heme iron oxygenase ferredoxin subunit			NG665_RS04700	324	107	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1062945	1064075	-					sufD		NG665_RS04705	1131		old_locus_tag=NG665_04705
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1062945	1064075	-	WP_252672513.1	WP_252672513.1		Fe-S cluster assembly protein SufD	sufD		NG665_RS04705	1131	376	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1064075	1065514	-					sufB		NG665_RS04710	1440		old_locus_tag=NG665_04710
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1064075	1065514	-	WP_252672514.1	WP_252672514.1		Fe-S cluster assembly protein SufB	sufB		NG665_RS04710	1440	479	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1065511	1066242	-							NG665_RS04715	732		old_locus_tag=NG665_04715
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1065511	1066242	-	WP_252672515.1	WP_252672515.1		HTH domain-containing protein			NG665_RS04715	732	243	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1066375	1066986	-							NG665_RS04720	612		old_locus_tag=NG665_04720
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1066375	1066986	-	WP_252672516.1	WP_252672516.1		NUDIX hydrolase			NG665_RS04720	612	203	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1066983	1068554	-							NG665_RS04725	1572		old_locus_tag=NG665_04725
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1066983	1068554	-	WP_252672517.1	WP_252672517.1		MATE family efflux transporter			NG665_RS04725	1572	523	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1068564	1069379	-							NG665_RS04730	816		old_locus_tag=NG665_04730
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1068564	1069379	-	WP_252672518.1	WP_252672518.1		hypothetical protein			NG665_RS04730	816	271	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1069376	1070416	-							NG665_RS04735	1041		old_locus_tag=NG665_04735
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	1069376	1070416	-	WP_252672519.1	WP_252672519.1		copper transporter			NG665_RS04735	1041	346	
